Date,Draw,B1,B2,B3,B4,B5,E1,E2,Sum_Balls,Even_Count,Max_Gap,Has_13,Div_3_Count,Div_5_Count
2015-04-06 21:35:44.357272,948,2,3,38,40,47,10,11,130,3,35,False,1,1
2015-04-11 04:45:54.858177,949,11,22,37,40,44,6,8,154,3,15,False,0,1
2015-04-15 11:56:05.359082,950,3,18,33,44,46,10,11,144,3,15,False,3,0
2015-04-19 19:06:15.859987,951,32,33,34,36,49,6,11,184,3,13,False,2,0
2015-04-24 02:16:26.360893,952,12,15,17,30,40,7,11,114,3,13,False,3,3
2015-04-28 09:26:36.861798,953,15,18,37,41,42,5,10,153,2,19,False,3,1
2015-05-02 16:36:47.362703,954,11,18,21,42,43,9,10,135,2,21,False,3,0
2015-05-06 23:46:57.863608,955,12,24,26,33,42,8,9,137,4,12,False,4,0
2015-05-11 06:57:08.364514,956,11,13,29,31,46,4,7,130,1,16,True,0,0
2015-05-15 14:07:18.865419,957,6,8,24,36,49,4,7,123,4,16,False,3,0
2015-05-19 21:17:29.366324,958,16,17,18,22,40,9,12,113,4,18,False,1,1
2015-05-24 04:27:39.867229,959,4,13,20,41,45,3,9,123,2,21,True,1,2
2015-05-28 11:37:50.368135,960,13,27,30,42,48,8,12,160,3,14,True,4,1
2015-06-01 18:48:00.869040,961,13,34,38,44,46,6,9,175,4,21,True,0,0
2015-06-06 01:58:11.369945,962,1,21,27,37,47,2,9,133,0,20,False,2,0
2015-06-10 09:08:21.870850,963,3,6,11,17,47,4,12,84,1,30,False,2,0
2015-06-14 16:18:32.371756,964,2,10,11,14,33,6,11,70,3,19,False,1,1
2015-06-18 23:28:42.872661,965,5,9,16,20,46,1,4,96,3,26,False,1,2
2015-06-23 06:38:53.373566,966,3,15,29,35,38,6,9,120,1,14,False,2,2
2015-06-27 13:49:03.874471,967,2,5,40,44,50,7,12,141,4,35,False,0,3
2015-07-01 20:59:14.375377,968,14,15,17,43,49,7,11,138,1,26,False,1,1
2015-07-06 04:09:24.876282,969,13,22,30,31,37,2,4,133,2,9,True,1,1
2015-07-10 11:19:35.377187,970,14,16,23,32,39,5,10,124,3,9,False,1,0
2015-07-14 18:29:45.878092,971,1,9,14,28,37,7,12,89,2,14,False,1,0
2015-07-19 01:39:56.378998,972,3,30,31,34,41,1,3,139,2,27,False,2,1
2015-07-23 08:50:06.879903,973,15,26,34,35,45,2,12,155,2,11,False,2,3
2015-07-27 16:00:17.380808,974,5,7,15,25,43,1,2,95,0,18,False,1,3
2015-07-31 23:10:27.881713,975,7,15,17,26,34,5,12,99,2,9,False,1,1
2015-08-05 06:20:38.382619,976,1,8,21,33,49,1,3,112,1,16,False,2,0
2015-08-09 13:30:48.883524,977,2,3,20,21,46,10,11,92,3,25,False,2,1
2015-08-13 20:40:59.384429,978,10,24,34,40,41,5,9,149,4,14,False,1,2
2015-08-18 03:51:09.885334,979,13,17,22,28,46,3,9,126,3,18,True,0,0
2015-08-22 11:01:20.386240,980,4,19,31,36,37,8,9,127,2,15,False,1,0
2015-08-26 18:11:30.887145,981,14,17,25,29,39,3,8,124,1,10,False,1,1
2015-08-31 01:21:41.388050,982,9,17,21,24,36,1,7,107,2,12,False,4,0
2015-09-04 08:31:51.888955,983,6,8,11,13,21,1,5,59,2,8,True,2,0
2015-09-08 15:42:02.389861,984,2,17,26,30,34,5,7,109,4,15,False,1,1
2015-09-12 22:52:12.890766,985,8,14,19,22,26,2,4,89,4,6,False,0,0
2015-09-17 06:02:23.391671,986,1,6,34,36,40,2,8,117,4,28,False,2,1
2015-09-21 13:12:33.892576,987,7,8,13,25,45,7,10,98,1,20,True,1,2
2015-09-25 20:22:44.393482,988,14,24,32,36,43,6,8,149,4,10,False,2,0
2015-09-30 03:32:54.894387,989,3,6,27,28,38,6,10,102,3,21,False,3,0
2015-10-04 10:43:05.395292,990,5,21,28,31,42,2,6,127,2,16,False,2,1
2015-10-08 17:53:15.896197,991,6,18,19,30,40,4,12,113,4,12,False,3,2
2015-10-13 01:03:26.397103,992,6,7,10,16,47,5,8,86,3,31,False,1,1
2015-10-17 08:13:36.898008,993,28,29,35,37,44,6,11,173,2,7,False,0,1
2015-10-21 15:23:47.398913,994,10,20,21,30,46,4,8,127,4,16,False,2,3
2015-10-25 22:33:57.899818,995,3,21,25,29,31,3,6,109,0,18,False,2,1
2015-10-30 05:44:08.400724,996,4,24,29,30,40,2,10,127,4,20,False,2,2
2015-11-03 12:54:18.901629,997,12,15,31,32,40,4,7,130,3,16,False,2,2
2015-11-07 20:04:29.402534,998,1,24,31,37,48,3,7,141,2,23,False,2,0
2015-11-12 03:14:39.903439,999,6,11,12,14,50,2,11,93,4,36,False,2,1
2015-11-16 10:24:50.404345,1000,12,25,31,33,46,9,11,147,2,13,False,2,1
2015-11-20 17:35:00.905250,1001,16,20,22,42,44,2,10,144,5,20,False,1,1
2015-11-25 00:45:11.406155,1002,15,27,40,41,46,1,3,169,2,13,False,2,2
2015-11-29 07:55:21.907060,1003,2,4,8,33,40,1,11,87,4,25,False,1,1
2015-12-03 15:05:32.407966,1004,1,6,10,23,26,1,2,66,3,13,False,1,1
2015-12-07 22:15:42.908871,1005,1,12,25,42,48,2,8,128,3,17,False,3,1
2015-12-12 05:25:53.409776,1006,13,15,18,30,37,2,6,113,2,12,True,3,2
2015-12-16 12:36:03.910681,1007,25,26,32,35,43,7,9,161,2,8,False,0,2
2015-12-20 19:46:14.411587,1008,17,22,24,28,46,3,5,137,4,18,False,1,0
2015-12-25 02:56:24.912492,1009,3,5,7,32,41,3,7,88,1,25,False,1,1
2015-12-29 10:06:35.413397,1010,11,24,29,35,45,1,10,144,1,13,False,2,2
2016-01-02 17:16:45.914302,1011,2,7,15,26,42,2,10,92,3,16,False,2,1
2016-01-07 00:26:56.415208,1012,2,8,40,42,46,3,10,138,5,32,False,1,1
2016-01-11 07:37:06.916113,1013,6,7,10,15,25,1,10,63,2,10,False,2,3
2016-01-15 14:47:17.417018,1014,18,20,29,32,33,2,7,132,3,9,False,2,1
2016-01-19 21:57:27.917923,1015,20,22,39,41,47,3,11,169,2,17,False,1,1
2016-01-24 05:07:38.418829,1016,1,9,19,29,45,3,9,103,0,16,False,2,1
2016-01-28 12:17:48.919734,1017,28,32,40,41,45,1,3,186,3,8,False,1,2
2016-02-01 19:27:59.420639,1018,3,25,31,39,41,5,9,139,0,22,False,2,1
2016-02-06 02:38:09.921544,1019,15,31,32,36,45,10,12,159,2,16,False,3,2
2016-02-10 09:48:20.422450,1020,5,15,25,38,46,8,11,129,2,13,False,1,3
2016-02-14 16:58:30.923355,1021,20,26,45,46,50,6,12,187,4,19,False,1,3
2016-02-19 00:08:41.424260,1022,1,15,27,33,44,2,6,120,1,14,False,3,1
2016-02-23 07:18:51.925165,1023,24,31,33,37,43,4,11,168,1,7,False,2,0
2016-02-27 14:29:02.426071,1024,8,14,32,45,47,5,11,146,3,18,False,1,1
2016-03-02 21:39:12.926976,1025,12,25,34,40,41,5,10,152,3,13,False,1,2
2016-03-07 04:49:23.427881,1026,2,11,27,29,40,4,11,109,2,16,False,1,1
2016-03-11 11:59:33.928786,1027,9,20,28,38,49,2,6,144,3,11,False,1,1
2016-03-15 19:09:44.429692,1028,14,15,33,37,38,7,10,137,2,18,False,2,1
2016-03-20 02:19:54.930597,1029,4,6,28,41,44,10,12,123,4,22,False,1,0
2016-03-24 09:30:05.431502,1030,4,8,11,36,40,10,12,99,4,25,False,1,1
2016-03-28 16:40:15.932407,1031,14,26,35,38,50,2,12,163,4,12,False,0,2
2016-04-01 23:50:26.433313,1032,9,14,30,42,47,5,7,142,3,16,False,3,1
2016-04-06 07:00:36.934218,1033,13,21,27,45,50,2,3,156,1,18,True,3,2
2016-04-10 14:10:47.435123,1034,8,15,24,43,46,4,12,136,3,19,False,2,1
2016-04-14 21:20:57.936028,1035,6,7,22,28,46,1,10,109,4,18,False,1,0
2016-04-19 04:31:08.436934,1036,4,7,23,24,45,8,12,103,2,21,False,2,1
2016-04-23 11:41:18.937839,1037,13,14,33,34,35,8,11,129,2,19,True,1,1
2016-04-27 18:51:29.438744,1038,16,27,32,37,49,7,10,161,2,12,False,1,0
2016-05-02 02:01:39.939649,1039,2,12,13,17,41,4,10,85,2,24,True,1,0
2016-05-06 09:11:50.440555,1040,5,6,24,42,47,1,10,124,3,18,False,3,1
2016-05-10 16:22:00.941460,1041,12,24,28,38,44,2,10,146,5,12,False,2,0
2016-05-14 23:32:11.442365,1042,17,18,22,25,31,4,5,113,2,6,False,1,1
2016-05-19 06:42:21.943270,1043,11,14,20,35,46,2,5,126,3,15,False,0,2
2016-05-23 13:52:32.444176,1044,6,15,25,28,39,4,8,113,2,11,False,3,2
2016-05-27 21:02:42.945081,1045,1,9,10,12,36,3,11,68,3,24,False,3,1
2016-06-01 04:12:53.445986,1046,5,10,26,27,30,5,11,98,3,16,False,2,3
2016-06-05 11:23:03.946891,1047,17,21,43,47,48,2,3,176,1,22,False,2,0
2016-06-09 18:33:14.447797,1048,11,20,23,35,50,1,4,139,2,15,False,0,3
2016-06-14 01:43:24.948702,1049,8,22,30,35,46,4,5,141,4,14,False,1,2
2016-06-18 08:53:35.449607,1050,1,2,4,14,50,6,12,71,4,36,False,0,1
2016-06-22 16:03:45.950512,1051,4,16,37,44,45,9,10,146,3,21,False,1,1
2016-06-26 23:13:56.451418,1052,8,16,18,26,29,1,7,97,4,8,False,1,0
2016-07-01 06:24:06.952323,1053,1,10,12,23,25,5,6,71,2,11,False,1,2
2016-07-05 13:34:17.453228,1054,8,9,11,14,31,5,9,73,2,17,False,1,0
2016-07-09 20:44:27.954133,1055,2,10,44,46,50,4,10,152,5,34,False,0,2
2016-07-14 03:54:38.455039,1056,17,23,43,47,48,7,11,178,1,20,False,1,0
2016-07-18 11:04:48.955944,1057,10,12,14,34,48,1,9,118,5,20,False,2,1
2016-07-22 18:14:59.456849,1058,7,24,25,27,37,5,6,120,1,17,False,2,1
2016-07-27 01:25:09.957754,1059,9,15,25,27,41,1,5,117,0,14,False,3,2
2016-07-31 08:35:20.458660,1060,13,16,17,25,29,5,9,100,1,8,True,0,1
2016-08-04 15:45:30.959565,1061,1,4,13,30,49,2,11,97,2,19,True,1,1
2016-08-08 22:55:41.460470,1062,2,20,34,42,46,4,11,144,5,18,False,1,1
2016-08-13 06:05:51.961375,1063,12,24,28,30,32,2,3,126,5,12,False,3,1
2016-08-17 13:16:02.462281,1064,6,7,25,32,33,7,8,103,2,18,False,2,1
2016-08-21 20:26:12.963186,1065,1,6,17,26,48,6,12,98,3,22,False,2,0
2016-08-26 03:36:23.464091,1066,21,22,39,41,44,3,7,167,2,17,False,2,0
2016-08-30 10:46:33.964996,1067,1,2,3,5,30,4,12,41,2,25,False,2,2
2016-09-03 17:56:44.465902,1068,7,30,31,42,47,9,10,157,2,23,False,2,1
2016-09-08 01:06:54.966807,1069,7,24,28,32,41,5,12,132,3,17,False,1,0
2016-09-12 08:17:05.467712,1070,11,25,34,43,50,2,11,163,2,14,False,0,2
2016-09-16 15:27:15.968617,1071,16,23,26,35,37,2,4,137,2,9,False,0,1
2016-09-20 22:37:26.469523,1072,1,20,23,28,35,2,5,107,2,19,False,0,2
2016-09-25 05:47:36.970428,1073,5,6,8,34,35,3,10,88,3,26,False,1,2
2016-09-29 12:57:47.471333,1074,9,14,27,47,48,2,12,145,2,20,False,3,0
2016-10-03 20:07:57.972238,1075,3,19,25,33,49,1,6,129,0,16,False,2,1
2016-10-08 03:18:08.473144,1076,10,23,31,33,44,1,4,141,2,13,False,1,1
2016-10-12 10:28:18.974049,1077,1,32,35,37,39,1,2,144,1,31,False,1,1
2016-10-16 17:38:29.474954,1078,15,16,19,21,48,2,12,119,2,27,False,3,1
2016-10-21 00:48:39.975859,1079,6,14,19,21,24,2,4,84,3,8,False,3,0
2016-10-25 07:58:50.476765,1080,10,30,42,45,47,2,10,174,3,20,False,3,3
2016-10-29 15:09:00.977670,1081,5,19,34,35,36,1,3,129,2,15,False,1,2
2016-11-02 22:19:11.478575,1082,7,11,13,20,22,5,6,73,2,7,True,0,1
2016-11-07 05:29:21.979480,1083,26,29,31,32,35,1,2,153,2,3,False,0,1
2016-11-11 12:39:32.480386,1084,3,15,27,41,47,1,2,133,0,14,False,3,1
2016-11-15 19:49:42.981291,1085,7,14,32,44,48,6,9,145,4,18,False,1,0
2016-11-20 02:59:53.482196,1086,6,11,13,15,16,3,7,61,2,5,True,2,1
2016-11-24 10:10:03.983101,1087,10,21,32,33,37,2,7,133,2,11,False,2,1
2016-11-28 17:20:14.484007,1088,12,27,29,33,38,3,9,139,2,15,False,3,0
2016-12-03 00:30:24.984912,1089,1,2,17,36,47,1,7,103,2,19,False,1,0
2016-12-07 07:40:35.485817,1090,1,8,15,35,49,5,7,108,1,20,False,1,2
2016-12-11 14:50:45.986722,1091,1,21,35,39,40,1,3,136,1,20,False,2,2
2016-12-15 22:00:56.487628,1092,3,4,18,38,43,2,10,106,3,20,False,2,0
2016-12-20 05:11:06.988533,1093,4,5,7,27,47,3,5,90,1,20,False,1,1
2016-12-24 12:21:17.489438,1094,5,7,34,47,49,9,11,142,1,27,False,0,1
2016-12-28 19:31:27.990343,1095,2,8,25,28,36,4,9,99,4,17,False,1,1
2017-01-02 02:41:38.491249,1096,6,7,16,18,37,1,11,84,3,19,False,2,0
2017-01-06 09:51:48.992154,1097,7,18,20,32,47,1,7,124,3,15,False,1,1
2017-01-10 17:01:59.493059,1098,11,25,27,31,32,4,6,126,1,14,False,1,1
2017-01-15 00:12:09.993965,1099,1,14,36,38,48,2,10,137,4,22,False,2,0
2017-01-19 07:22:20.494870,1100,2,19,20,26,33,7,10,100,3,17,False,1,1
2017-01-23 14:32:30.995775,1101,7,9,14,24,25,2,12,79,2,10,False,2,1
2017-01-27 21:42:41.496680,1102,13,21,29,42,43,11,12,148,1,13,True,2,0
2017-02-01 04:52:51.997586,1103,28,39,40,44,49,5,9,200,3,11,False,1,1
2017-02-05 12:03:02.498491,1104,3,17,26,31,45,2,6,122,1,14,False,2,1
2017-02-09 19:13:12.999396,1105,9,32,33,34,40,2,5,148,3,23,False,2,1
2017-02-14 02:23:23.500301,1106,24,38,41,43,45,1,5,191,2,14,False,2,1
2017-02-18 09:33:34.001207,1107,6,24,28,37,39,2,3,134,3,18,False,3,0
2017-02-22 16:43:44.502112,1108,1,24,35,43,45,1,2,148,1,23,False,2,2
2017-02-26 23:53:55.003017,1109,11,16,29,33,46,1,5,135,2,13,False,1,0
2017-03-03 07:04:05.503922,1110,3,16,17,19,47,6,8,102,1,28,False,1,0
2017-03-07 14:14:16.004828,1111,1,22,25,43,49,6,9,140,1,21,False,0,1
2017-03-11 21:24:26.505733,1112,16,21,33,34,48,10,12,152,3,14,False,3,0
2017-03-16 04:34:37.006638,1113,1,4,9,10,32,9,12,56,3,22,False,1,1
2017-03-20 11:44:47.507543,1114,6,7,9,43,44,2,5,109,2,34,False,2,0
2017-03-24 18:54:58.008449,1115,9,15,19,38,46,2,10,127,2,19,False,2,1
2017-03-29 02:05:08.509354,1116,1,18,29,39,44,7,8,131,2,17,False,2,0
2017-04-02 09:15:19.010259,1117,10,25,28,33,45,9,12,141,2,15,False,2,3
2017-04-06 16:25:29.511164,1118,2,15,18,26,45,8,12,106,3,19,False,3,2
2017-04-10 23:35:40.012070,1119,8,23,31,41,48,6,9,151,2,15,False,1,0
2017-04-15 06:45:50.512975,1120,6,16,24,31,38,5,11,115,4,10,False,2,0
2017-04-19 13:56:01.013880,1121,5,21,24,31,38,2,4,119,2,16,False,2,1
2017-04-23 21:06:11.514785,1122,4,6,25,34,43,1,6,112,3,19,False,1,1
2017-04-28 04:16:22.015691,1123,4,5,18,21,42,3,7,90,3,21,False,3,1
2017-05-02 11:26:32.516596,1124,9,12,18,47,49,4,9,135,2,29,False,3,0
2017-05-06 18:36:43.017501,1125,2,6,13,39,44,1,11,104,3,26,True,2,0
2017-05-11 01:46:53.518406,1126,15,18,27,29,44,4,9,133,2,15,False,3,1
2017-05-15 08:57:04.019312,1127,5,18,23,37,42,11,12,125,2,14,False,2,1
2017-05-19 16:07:14.520217,1128,7,21,22,39,42,8,11,131,2,17,False,3,0
2017-05-23 23:17:25.021122,1129,2,25,28,30,40,1,7,125,4,23,False,1,3
2017-05-28 06:27:35.522027,1130,2,4,5,9,33,2,8,53,2,24,False,2,1
2017-06-01 13:37:46.022933,1131,1,3,24,33,38,1,5,99,2,21,False,3,0
2017-06-05 20:47:56.523838,1132,2,4,24,27,50,4,7,107,4,23,False,2,1
2017-06-10 03:58:07.024743,1133,7,15,37,41,46,5,12,146,1,22,False,1,1
2017-06-14 11:08:17.525648,1134,5,10,12,34,50,4,10,111,4,22,False,1,3
2017-06-18 18:18:28.026554,1135,3,5,10,20,28,3,7,66,3,10,False,1,3
2017-06-23 01:28:38.527459,1136,7,10,19,43,44,1,2,123,2,24,False,0,1
2017-06-27 08:38:49.028364,1137,9,15,20,30,39,3,4,113,2,10,False,4,3
2017-07-01 15:48:59.529269,1138,15,20,35,36,43,8,11,149,2,15,False,2,3
2017-07-05 22:59:10.030175,1139,2,4,11,36,42,5,12,95,4,25,False,2,0
2017-07-10 06:09:20.531080,1140,3,5,10,20,45,6,8,83,2,25,False,2,4
2017-07-14 13:19:31.031985,1141,9,19,28,42,49,2,7,147,2,14,False,2,0
2017-07-18 20:29:41.532890,1142,2,8,13,24,34,4,9,81,4,11,True,1,0
2017-07-23 03:39:52.033796,1143,3,16,29,31,34,8,10,113,2,13,False,1,0
2017-07-27 10:50:02.534701,1144,26,30,37,41,44,1,10,178,3,7,False,1,1
2017-07-31 18:00:13.035606,1145,7,17,20,25,36,5,11,105,2,11,False,1,2
2017-08-05 01:10:23.536511,1146,5,8,23,28,31,3,12,95,2,15,False,0,1
2017-08-09 08:20:34.037417,1147,4,8,41,44,49,2,10,146,3,33,False,0,0
2017-08-13 15:30:44.538322,1148,14,26,31,35,43,9,11,149,2,12,False,0,1
2017-08-17 22:40:55.039227,1149,29,44,48,49,50,1,4,220,3,15,False,1,1
2017-08-22 05:51:05.540132,1150,3,5,17,18,36,2,6,79,2,18,False,3,1
2017-08-26 13:01:16.041038,1151,16,20,30,34,48,3,12,148,5,14,False,2,2
2017-08-30 20:11:26.541943,1152,2,18,44,47,49,6,11,160,3,26,False,1,0
2017-09-04 03:21:37.042848,1153,9,22,25,37,48,4,7,141,2,13,False,2,1
2017-09-08 10:31:47.543753,1154,6,11,20,32,39,7,8,108,3,12,False,2,1
2017-09-12 17:41:58.044659,1155,10,36,42,44,47,6,9,179,4,26,False,2,1
2017-09-17 00:52:08.545564,1156,15,26,31,39,47,4,11,158,1,11,False,2,1
2017-09-21 08:02:19.046469,1157,9,19,26,28,47,4,11,129,2,19,False,1,0
2017-09-25 15:12:29.547374,1158,3,5,7,20,29,8,11,64,1,13,False,1,2
2017-09-29 22:22:40.048280,1159,5,18,25,36,39,11,12,123,2,13,False,3,2
2017-10-04 05:32:50.549185,1160,1,15,26,33,37,3,10,112,1,14,False,2,1
2017-10-08 12:43:01.050090,1161,6,13,23,27,36,5,7,105,2,10,True,3,0
2017-10-12 19:53:11.550995,1162,2,5,7,17,48,2,6,79,2,31,False,1,1
2017-10-17 03:03:22.051901,1163,13,17,29,31,36,2,8,126,1,12,True,1,0
2017-10-21 10:13:32.552806,1164,1,11,14,19,36,9,12,81,2,17,False,1,0
2017-10-25 17:23:43.053711,1165,9,10,12,41,43,1,9,115,2,29,False,2,1
2017-10-30 00:33:53.554616,1166,1,5,32,33,50,10,11,121,2,27,False,1,2
2017-11-03 07:44:04.055522,1167,25,27,28,34,38,7,10,152,3,6,False,1,1
2017-11-07 14:54:14.556427,1168,8,16,30,40,49,1,9,143,4,14,False,1,2
2017-11-11 22:04:25.057332,1169,5,15,35,40,47,7,8,142,1,20,False,1,4
2017-11-16 05:14:35.558237,1170,12,19,23,32,47,5,6,133,2,15,False,1,0
2017-11-20 12:24:46.059143,1171,3,6,12,31,41,1,7,93,2,19,False,3,0
2017-11-24 19:34:56.560048,1172,20,35,36,43,50,5,8,184,3,15,False,1,3
2017-11-29 02:45:07.060953,1173,7,9,30,32,41,5,11,119,2,21,False,2,1
2017-12-03 09:55:17.561858,1174,5,30,35,38,42,1,9,150,3,25,False,2,3
2017-12-07 17:05:28.062764,1175,14,22,26,34,48,2,8,144,5,14,False,1,0
2017-12-12 00:15:38.563669,1176,7,10,34,38,43,1,3,132,3,24,False,0,1
2017-12-16 07:25:49.064574,1177,22,23,40,46,47,5,8,178,3,17,False,0,1
2017-12-20 14:35:59.565479,1178,4,15,20,32,37,7,12,108,3,12,False,1,2
2017-12-24 21:46:10.066385,1179,2,3,22,38,48,6,7,113,4,19,False,2,0
2017-12-29 04:56:20.567290,1180,8,15,23,31,46,7,11,123,2,15,False,1,1
2018-01-02 12:06:31.068195,1181,6,20,23,27,39,3,4,115,2,14,False,3,1
2018-01-06 19:16:41.569100,1182,1,15,17,19,47,3,9,99,0,28,False,1,1
2018-01-11 02:26:52.070006,1183,3,19,26,29,33,1,9,110,1,16,False,2,0
2018-01-15 09:37:02.570911,1184,23,24,28,31,49,7,9,155,2,18,False,1,0
2018-01-19 16:47:13.071816,1185,1,4,7,23,46,3,7,81,2,23,False,0,0
2018-01-23 23:57:23.572721,1186,9,10,22,48,50,1,12,139,4,26,False,2,2
2018-01-28 07:07:34.073627,1187,18,21,28,46,49,4,11,162,3,18,False,2,0
2018-02-01 14:17:44.574532,1188,1,4,8,20,41,1,3,74,3,21,False,0,1
2018-02-05 21:27:55.075437,1189,5,20,25,36,44,2,12,130,3,15,False,1,3
2018-02-10 04:38:05.576342,1190,4,24,31,42,49,3,9,150,3,20,False,2,0
2018-02-14 11:48:16.077248,1191,13,17,30,37,39,2,4,136,1,13,True,2,1
2018-02-18 18:58:26.578153,1192,10,27,29,33,34,1,5,133,2,17,False,2,1
2018-02-23 02:08:37.079058,1193,9,13,21,33,34,3,9,110,1,12,True,3,0
2018-02-27 09:18:47.579963,1194,2,13,22,27,33,1,7,97,2,11,True,2,0
2018-03-03 16:28:58.080869,1195,9,32,41,44,45,4,10,171,2,23,False,2,1
2018-03-07 23:39:08.581774,1196,1,10,19,26,47,4,8,103,2,21,False,0,1
2018-03-12 06:49:19.082679,1197,11,12,31,32,46,4,7,132,3,19,False,1,0
2018-03-16 13:59:29.583584,1198,3,15,16,22,46,3,7,102,3,24,False,2,1
2018-03-20 21:09:40.084490,1199,18,22,23,30,38,5,10,131,4,8,False,2,1
2018-03-25 04:19:50.585395,1200,6,10,32,42,47,7,9,137,4,22,False,2,1
2018-03-29 11:30:01.086300,1201,27,32,38,40,45,6,11,182,3,6,False,2,2
2018-04-02 18:40:11.587205,1202,21,25,42,47,48,8,9,183,2,17,False,3,1
2018-04-07 01:50:22.088111,1203,2,30,37,41,47,2,5,157,2,28,False,1,1
2018-04-11 09:00:32.589016,1204,11,25,33,43,46,1,12,158,1,14,False,1,1
2018-04-15 16:10:43.089921,1205,5,23,25,40,49,1,12,142,1,18,False,0,3
2018-04-19 23:20:53.590826,1206,5,20,33,39,46,1,10,143,2,15,False,2,2
2018-04-24 06:31:04.091732,1207,4,19,32,33,43,4,10,131,2,15,False,1,0
2018-04-28 13:41:14.592637,1208,6,8,19,33,50,6,11,116,3,17,False,2,1
2018-05-02 20:51:25.093542,1209,9,12,19,20,32,8,9,92,3,12,False,2,1
2018-05-07 04:01:35.594447,1210,11,12,24,25,41,7,12,113,2,16,False,2,1
2018-05-11 11:11:46.095353,1211,14,31,38,46,47,6,8,176,3,17,False,0,0
2018-05-15 18:21:56.596258,1212,2,6,20,40,45,2,9,113,4,20,False,2,3
2018-05-20 01:32:07.097163,1213,2,11,34,38,48,5,9,133,4,23,False,1,0
2018-05-24 08:42:17.598068,1214,5,6,8,10,26,10,11,55,4,16,False,1,2
2018-05-28 15:52:28.098974,1215,33,38,41,46,50,5,12,208,3,5,False,1,1
2018-06-01 23:02:38.599879,1216,6,20,21,33,44,4,6,124,3,14,False,3,1
2018-06-06 06:12:49.100784,1217,3,7,9,16,45,1,12,80,1,29,False,3,1
2018-06-10 13:22:59.601689,1218,11,19,27,42,47,10,11,146,1,15,False,2,0
2018-06-14 20:33:10.102595,1219,20,34,36,40,44,4,5,174,5,14,False,1,2
2018-06-19 03:43:20.603500,1220,7,13,18,21,49,5,6,108,1,28,True,2,0
2018-06-23 10:53:31.104405,1221,15,28,38,45,46,2,12,172,3,13,False,2,2
2018-06-27 18:03:41.605310,1222,5,23,26,29,32,1,10,115,2,18,False,0,1
2018-07-02 01:13:52.106216,1223,14,23,32,43,48,2,12,160,3,11,False,1,0
2018-07-06 08:24:02.607121,1224,10,25,26,34,39,3,4,134,3,15,False,1,2
2018-07-10 15:34:13.108026,1225,12,19,37,47,50,4,11,165,2,18,False,1,1
2018-07-14 22:44:23.608931,1226,8,14,23,29,46,7,9,120,3,17,False,0,0
2018-07-19 05:54:34.109837,1227,11,16,28,31,49,1,9,135,2,18,False,0,0
2018-07-23 13:04:44.610742,1228,10,16,23,28,45,2,4,122,3,17,False,1,2
2018-07-27 20:14:55.111647,1229,8,19,32,41,49,6,8,149,2,13,False,0,0
2018-08-01 03:25:05.612552,1230,2,4,22,30,45,3,8,103,4,18,False,2,2
2018-08-05 10:35:16.113458,1231,5,17,30,32,35,5,9,119,2,13,False,1,3
2018-08-09 17:45:26.614363,1232,5,22,27,29,30,7,10,113,2,17,False,2,2
2018-08-14 00:55:37.115268,1233,2,33,39,43,45,1,3,162,1,31,False,3,1
2018-08-18 08:05:47.616173,1234,2,8,16,29,35,7,10,90,3,13,False,0,1
2018-08-22 15:15:58.117079,1235,5,17,20,28,37,1,8,107,2,12,False,0,2
2018-08-26 22:26:08.617984,1236,12,15,22,31,49,5,7,129,2,18,False,2,1
2018-08-31 05:36:19.118889,1237,8,14,20,27,35,1,6,104,3,8,False,1,2
2018-09-04 12:46:29.619794,1238,5,8,34,43,46,7,8,136,3,26,False,0,1
2018-09-08 19:56:40.120700,1239,3,20,27,30,44,5,6,124,3,17,False,3,2
2018-09-13 03:06:50.621605,1240,7,14,20,24,49,4,11,114,3,25,False,1,1
2018-09-17 10:17:01.122510,1241,2,4,8,22,32,6,12,68,5,14,False,0,0
2018-09-21 17:27:11.623415,1242,27,33,34,36,38,3,9,168,3,6,False,3,0
2018-09-26 00:37:22.124321,1243,29,36,39,40,45,8,11,189,2,7,False,3,2
2018-09-30 07:47:32.625226,1244,9,11,18,42,43,3,12,123,2,24,False,3,0
2018-10-04 14:57:43.126131,1245,12,13,30,31,41,5,8,127,2,17,True,2,1
2018-10-08 22:07:53.627036,1246,15,24,33,38,44,6,9,154,3,9,False,3,1
2018-10-13 05:18:04.127942,1247,15,18,25,26,47,4,10,131,2,21,False,2,2
2018-10-17 12:28:14.628847,1248,5,23,28,43,44,6,11,143,2,18,False,0,1
2018-10-21 19:38:25.129752,1249,5,6,15,32,42,3,4,100,3,17,False,3,2
2018-10-26 02:48:35.630657,1250,7,15,29,30,47,5,12,128,1,17,False,2,2
2018-10-30 09:58:46.131563,1251,15,28,34,39,47,2,6,163,2,13,False,2,1
2018-11-03 17:08:56.632468,1252,4,21,22,29,48,3,4,124,3,19,False,2,0
2018-11-08 00:19:07.133373,1253,2,11,14,29,42,5,9,98,3,15,False,1,0
2018-11-12 07:29:17.634278,1254,2,11,38,46,47,4,5,144,3,27,False,0,0
2018-11-16 14:39:28.135184,1255,3,13,27,37,41,1,6,121,0,14,True,2,0
2018-11-20 21:49:38.636089,1256,9,27,40,41,44,3,7,161,2,18,False,2,1
2018-11-25 04:59:49.136994,1257,4,5,12,15,49,3,7,85,2,34,False,2,2
